direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
departure,LX 1377,SWR330T,Departed,IsOperator,False,SWISS,LX,SWR,HB-JVZ,4B19FF,Embraer 195,,,,,,,,,,,,,,,,,,2025-05-05 07:55Z,2025-05-05 09:55+02:00,2025-05-05 08:06Z,2025-05-05 10:06+02:00,,,2025-05-05 08:06Z,2025-05-05 10:06+02:00,,,,,29,"Basic,Live",Zurich,ZRH,LSZH,,,,,,,Europe/Zurich,2025-05-05 09:35Z,2025-05-05 11:35+02:00,,,,,,,,,,,,Basic
departure,SPAMK,SPAMK,Departed,IsOperator,False,SPAMK,,,,,,,,,,,,,,,,,,,,,,,2025-05-05 08:27Z,2025-05-05 10:27+02:00,2025-05-05 08:27Z,2025-05-05 10:27+02:00,,,2025-05-05 08:27Z,2025-05-05 10:27+02:00,,,,,,"Basic,Live",Unknown,,,,,,,,,,,,,,,,,,,,,,,
departure,FR 4105,RYR7WC,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RNG,48C1A6,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-05 08:30Z,2025-05-05 10:30+02:00,2025-05-05 08:35Z,2025-05-05 10:35+02:00,,,2025-05-05 08:35Z,2025-05-05 10:35+02:00,,,,,29,"Basic,Live",Gdańsk,GDN,EPGD,,,,,,,Europe/Warsaw,2025-05-05 09:30Z,2025-05-05 11:30+02:00,2025-05-05 09:18Z,2025-05-05 11:18+02:00,,,,,,,,,,"Basic,Live"
departure,SK 764,,Unknown,Unknown,False,SAS,SK,SAS,,,Bombardier CRJ900,,,,,,,,,,,,,,,,,,2025-05-05 08:35Z,2025-05-05 10:35+02:00,,,,,,,,,,,,Basic,Copenhagen,,,,,,,,,,,,,,,,,,,,,,,
departure,EN 8767,DLA1ER,Departed,IsOperator,False,Air Dolomiti,EN,DLA,I-JENE,3007F2,Embraer 190,,,,,,,,,,,,,,,,,,2025-05-05 08:55Z,2025-05-05 10:55+02:00,,,,,,,,,,,,Basic,Frankfurt-am-Main,FRA,EDDF,,,,,,,Europe/Berlin,2025-05-05 10:15Z,2025-05-05 12:15+02:00,2025-05-05 10:10Z,2025-05-05 12:10+02:00,,,,,1,,A1,,07L,"Basic,Live"
arrival,FR 8032,RYR8559,Expected,IsOperator,False,Ryanair,FR,RYR,SP-RSG,48C226,Boeing 737-800,,,,,,,,Palma De Mallorca,PMI,LEPA,,,,,,,Europe/Madrid,2025-05-05 07:10Z,2025-05-05 09:10+02:00,2025-05-05 07:08Z,2025-05-05 09:08+02:00,,,2025-05-05 07:26Z,2025-05-05 09:26+02:00,N,002-017,C67,,,"Basic,Live",,,,,,,,,,,2025-05-05 09:55Z,2025-05-05 11:55+02:00,,,,,,,,,,,,Basic
arrival,LH 1630,DLH2KH,Expected,IsOperator,False,Lufthansa,LH,DLH,D-ACNX,3C4DD8,Bombardier CRJ900,,,,,,,,Munich,MUC,EDDM,,,,,,,Europe/Berlin,2025-05-05 09:30Z,2025-05-05 11:30+02:00,2025-05-05 10:00Z,2025-05-05 12:00+02:00,,,2025-05-05 10:18Z,2025-05-05 12:18+02:00,2,,,,08L,"Basic,Live",,,,,,,,,,,2025-05-05 10:35Z,2025-05-05 12:35+02:00,,,,,,,,,,,,Basic
arrival,W6 1812,WZZ521,Approaching,IsOperator,False,Wizz Air,W6,WZZ,9H-MQT,4D2067,F27,,,,,,,,Barcelona,BCN,LEBL,,,,,,,Europe/Madrid,2025-05-05 07:20Z,2025-05-05 09:20+02:00,2025-05-05 08:16Z,2025-05-05 10:16+02:00,,,2025-05-05 08:31Z,2025-05-05 10:31+02:00,2,B3-B10,U38,,,"Basic,Live",,,,,,,,,,,2025-05-05 10:05Z,2025-05-05 12:05+02:00,2025-05-05 10:39Z,2025-05-05 12:39+02:00,,,,,,,,,,"Basic,Live"
arrival,FR 4106,RYR7HZ,Approaching,IsOperator,False,Ryanair,FR,RYR,SP-RNG,48C1A6,Boeing 737-800,,,,,,,,Gdańsk,GDN,EPGD,,,,,,,Europe/Warsaw,2025-05-05 09:55Z,2025-05-05 11:55+02:00,2025-05-05 09:55Z,2025-05-05 11:55+02:00,,,,,,,,,,"Basic,Live",,,,,,,,,,,2025-05-05 11:00Z,2025-05-05 13:00+02:00,2025-05-05 10:43Z,2025-05-05 12:43+02:00,,,,,,,,,,"Basic,Live"
arrival,KL 1337,KLM55Z,Approaching,IsOperator,False,KLM,KL,KLM,PH-EZB,484ACC,Embraer 190,,,,,,,,Amsterdam,AMS,EHAM,,,,,,,Europe/Amsterdam,2025-05-05 09:55Z,2025-05-05 11:55+02:00,2025-05-05 10:00Z,2025-05-05 12:00+02:00,,,2025-05-05 10:09Z,2025-05-05 12:09+02:00,1,6-8,B20,,36C,"Basic,Live",,,,,,,,,,,2025-05-05 11:30Z,2025-05-05 13:30+02:00,2025-05-05 11:19Z,2025-05-05 13:19+02:00,,,,,,,,,,"Basic,Live"
