direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
departure,RK 6625,,Departed,Unknown,False,Ryanair UK,RK,RUK,,,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-08 12:35Z,2025-05-08 14:35+02:00,2025-05-09 12:50Z,2025-05-09 14:50+02:00,,,,,,24-27,,,,"Basic,Live",Edinburgh,EDI,EGPH,,,,,,,Europe/London,,,,,,,,,,,,,,
departure,EW 9733,EWG5PA,Departed,IsOperator,False,Eurowings,EW,EWG,9H-EXQ,4D2409,Airbus A319,,,,,,,,,,,,,,,,,,2025-05-09 12:55Z,2025-05-09 14:55+02:00,2025-05-09 12:55Z,2025-05-09 14:55+02:00,,,2025-05-09 13:00Z,2025-05-09 15:00+02:00,,12-13,,,25,"Basic,Live",Düsseldorf,DUS,EDDL,,,,,,,Europe/Berlin,2025-05-09 14:40Z,2025-05-09 16:40+02:00,2025-05-09 14:28Z,2025-05-09 16:28+02:00,,,2025-05-09 14:24Z,2025-05-09 16:24+02:00,A(1),,A65,02,,"Basic,Live"
departure,FR 3699,RYR7ZL,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RZL,48C2AB,Boeing 737 MAX 8,,,,,,,,,,,,,,,,,,2025-05-09 13:05Z,2025-05-09 15:05+02:00,2025-05-09 13:05Z,2025-05-09 15:05+02:00,,,2025-05-09 13:14Z,2025-05-09 15:14+02:00,,23-29,,,25,"Basic,Live",Beauvais/Tillé,BVA,LFOB,,,,,,,Europe/Paris,2025-05-09 15:20Z,2025-05-09 17:20+02:00,,,,,,,,,,,,Basic
departure,FR 5524,RYR59SF,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RZQ,48C2B9,Boeing 737 MAX 8,,,,,,,,,,,,,,,,,,2025-05-09 13:10Z,2025-05-09 15:10+02:00,2025-05-09 13:10Z,2025-05-09 15:10+02:00,,,2025-05-09 13:17Z,2025-05-09 15:17+02:00,,23-29,,,25,"Basic,Live",Bournemouth,BOH,EGHH,,,,,,,Europe/London,2025-05-09 15:50Z,2025-05-09 16:50+01:00,,,,,,,,,,,,Basic
departure,FR 4490,RYR98HL,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RZP,48C2AF,Boeing 737,,,,,,,,,,,,,,,,,,2025-05-09 13:40Z,2025-05-09 15:40+02:00,2025-05-09 13:40Z,2025-05-09 15:40+02:00,,,2025-05-09 13:57Z,2025-05-09 15:57+02:00,,21-29,,,25,"Basic,Live",Ancona,AOI,LIPY,,,,,,,Europe/Rome,2025-05-09 15:20Z,2025-05-09 17:20+02:00,,,,,,,,,,,,Basic
departure,EW 2735,EWG42M,Departed,IsOperator,False,Eurowings,EW,EWG,D-AEWT,3C56F4,Airbus A320,,,,,,,,,,,,,,,,,,2025-05-09 13:55Z,2025-05-09 15:55+02:00,2025-05-09 13:55Z,2025-05-09 15:55+02:00,,,,,,12-13,,,,"Basic,Live",Stuttgart,STR,EDDS,,,,,,,Europe/Berlin,2025-05-09 15:30Z,2025-05-09 17:30+02:00,2025-05-09 15:21Z,2025-05-09 17:21+02:00,,,2025-05-09 15:16Z,2025-05-09 17:16+02:00,3,,,,07,"Basic,Live"
departure,FR 3326,RYR82SM,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RSH,48C227,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-09 14:05Z,2025-05-09 16:05+02:00,2025-05-09 14:05Z,2025-05-09 16:05+02:00,,,2025-05-09 14:12Z,2025-05-09 16:12+02:00,,23-29,,,,"Basic,Live",Limerick city,SNN,EINN,,,,,,,Europe/Dublin,2025-05-09 17:10Z,2025-05-09 18:10+01:00,,,,,,,,,,,,Basic
departure,FR 237,RYR2LD,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RKO,48C12E,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-09 14:15Z,2025-05-09 16:15+02:00,2025-05-09 14:15Z,2025-05-09 16:15+02:00,,,2025-05-09 14:24Z,2025-05-09 16:24+02:00,,23-29,,,25,"Basic,Live",Gdańsk,GDN,EPGD,,,,,,,Europe/Warsaw,,,,,,,,,,,,,,
departure,EN 8343,DLA1MA,Departed,IsOperator,False,Air Dolomiti,EN,DLA,I-ADJM,3003AD,Embraer 195,,,,,,,,,,,,,,,,,,2025-05-09 14:40Z,2025-05-09 16:40+02:00,2025-05-09 14:40Z,2025-05-09 16:40+02:00,,,2025-05-09 14:52Z,2025-05-09 16:52+02:00,,11,,,,"Basic,Live",Munich,MUC,EDDM,,,,,,,Europe/Berlin,2025-05-09 16:00Z,2025-05-09 18:00+02:00,2025-05-09 15:50Z,2025-05-09 17:50+02:00,,,,,2,,,,,"Basic,Live"
departure,LH 1625,,Departed,Unknown,False,Lufthansa,LH,DLH,,,Embraer 195,,,,,,,,,,,,,,,,,,2025-05-09 14:40Z,2025-05-09 16:40+02:00,2025-05-09 14:40Z,2025-05-09 16:40+02:00,,,,,,9-11,,,,"Basic,Live",Munich,MUC,EDDM,,,,,,,Europe/Berlin,,,,,,,,,,,,,,
arrival,W6 2076,WZZ3BN,Arrived,IsOperator,False,Wizz Air,W6,WZZ,HA-LVE,471F32,Airbus A320,,,,,,,,Eindhoven,EIN,EHEH,,,,,,,Europe/Amsterdam,2025-05-08 13:25Z,2025-05-08 15:25+02:00,2025-05-08 13:40Z,2025-05-08 15:40+02:00,,,2025-05-08 13:40Z,2025-05-08 15:40+02:00,,,,,03,"Basic,Live",,,,,,,,,,,2025-05-08 15:15Z,2025-05-08 17:15+02:00,2025-05-09 15:06Z,2025-05-09 17:06+02:00,,,,,,,,,,"Basic,Live"
