direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
arrival,FR 2069,RYR38ZU,Arrived,IsOperator,False,Ryanair,FR,RYR,SP-RSZ,48C235,Boeing 737-800,,,,,,,,Beauvais/Tillé,BVA,LFOB,,,,,,,Europe/Paris,2025-05-08 21:00Z,2025-05-08 23:00+02:00,2025-05-08 21:20Z,2025-05-08 23:20+02:00,,,2025-05-08 21:20Z,2025-05-08 23:20+02:00,,,,,,"Basic,Live",,,,,,,,,,,2025-05-08 22:55Z,2025-05-09 00:55+02:00,2025-05-08 22:51Z,2025-05-09 00:51+02:00,,,2025-05-08 22:51Z,2025-05-09 00:51+02:00,,,,,11,"Basic,Live"
arrival,FR 6071,RYR6071,Unknown,IsOperator,False,Ryanair,FR,RYR,SP-RSG,48C226,Boeing 737-800,,,,,,,,Kerkyra Island,CFU,LGKR,,,,,,,Europe/Athens,2025-05-08 20:40Z,2025-05-08 23:40+03:00,,,,,,,,,,,,Basic,,,,,,,,,,,2025-05-08 22:55Z,2025-05-09 00:55+02:00,,,,,,,,,,,,Basic
departure,LH 1633,DLH1FT,Departed,IsOperator,False,Lufthansa,LH,DLH,D-ACNK,3C4DCB,Canadair CRJ 900NG,,,,,,,,,,,,,,,,,,2025-05-08 14:55Z,2025-05-08 16:55+02:00,2025-05-08 15:08Z,2025-05-08 17:08+02:00,,,2025-05-08 15:08Z,2025-05-08 17:08+02:00,,,,,29,"Basic,Live",Munich,MUC,EDDM,,,,,,,Europe/Berlin,2025-05-08 16:05Z,2025-05-08 18:05+02:00,2025-05-08 16:05Z,2025-05-08 18:05+02:00,,,,,2,,,,,"Basic,Live"
departure,FR 2582,RYR4876,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RZG,48C2A6,Boeing 737 MAX 8,,,,,,,,,,,,,,,,,,2025-05-08 14:50Z,2025-05-08 16:50+02:00,2025-05-08 15:12Z,2025-05-08 17:12+02:00,,,2025-05-08 15:12Z,2025-05-08 17:12+02:00,,,,,29,"Basic,Live",Málaga,AGP,LEMG,,,,,,,Europe/Madrid,2025-05-08 18:35Z,2025-05-08 20:35+02:00,2025-05-08 18:34Z,2025-05-08 20:34+02:00,,,,,PAX,,,,,"Basic,Live"
departure,OKACG,OKACG,Departed,IsOperator,False,OKACG,,,,,,,,,,,,,,,,,,,,,,,2025-05-08 15:46Z,2025-05-08 17:46+02:00,2025-05-08 15:46Z,2025-05-08 17:46+02:00,,,2025-05-08 15:46Z,2025-05-08 17:46+02:00,,,,,29,"Basic,Live",Unknown,,,,,,,,,,,,,,,,,,,,,,,
departure,LO 3848,LOT5KW,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LNO,48ADAE,Embraer 175,,,,,,,,,,,,,,,,,,2025-05-08 16:15Z,2025-05-08 18:15+02:00,,,,,,,,,,,,Basic,Warsaw,WAW,EPWA,,,,,,,Europe/Warsaw,2025-05-08 17:10Z,2025-05-08 19:10+02:00,2025-05-08 17:15Z,2025-05-08 19:15+02:00,,,,,,,,5,,"Basic,Live"
departure,FR 8406,RYR41ZG,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RZN,48C2AD,Boeing 737 MAX 8,,,,,,,,,,,,,,,,,,2025-05-08 16:05Z,2025-05-08 18:05+02:00,2025-05-08 16:39Z,2025-05-08 18:39+02:00,,,2025-05-08 16:39Z,2025-05-08 18:39+02:00,,,,,,"Basic,Live",London,STN,EGSS,,,,,,,Europe/London,2025-05-08 18:15Z,2025-05-08 19:15+01:00,2025-05-08 18:24Z,2025-05-08 19:24+01:00,,,2025-05-08 18:19Z,2025-05-08 19:19+01:00,1,,53,,04,"Basic,Live"
departure,EN 8781,DLA4MJ,Departed,IsOperator,False,Air Dolomiti,EN,DLA,I-ADJN,3003AE,Embraer 195,,,,,,,,,,,,,,,,,,2025-05-08 16:50Z,2025-05-08 18:50+02:00,2025-05-08 16:46Z,2025-05-08 18:46+02:00,,,2025-05-08 16:46Z,2025-05-08 18:46+02:00,,,,,29,"Basic,Live",Frankfurt-am-Main,FRA,EDDF,,,,,,,Europe/Berlin,2025-05-08 18:10Z,2025-05-08 20:10+02:00,2025-05-08 18:15Z,2025-05-08 20:15+02:00,,,,,1,,A2,,,"Basic,Live"
departure,LH 1375,,Unknown,Unknown,False,Lufthansa,LH,DLH,,,Embraer 190,,,,,,,,,,,,,,,,,,2025-05-08 16:50Z,2025-05-08 18:50+02:00,,,,,,,,,,,,Basic,Frankfurt-am-Main,,,,,,,,,,,,,,,,,,,,,,,
departure,SK 766,SAS766,Departed,IsOperator,False,SAS,SK,SAS,EI-GEA,4CACB0,Canadair CRJ 900,,,,,,,,,,,,,,,,,,2025-05-08 17:30Z,2025-05-08 19:30+02:00,2025-05-08 17:45Z,2025-05-08 19:45+02:00,,,2025-05-08 17:45Z,2025-05-08 19:45+02:00,,,,,29,"Basic,Live",Copenhagen,CPH,EKCH,,,,,,,Europe/Copenhagen,2025-05-08 18:40Z,2025-05-08 20:40+02:00,2025-05-08 18:49Z,2025-05-08 20:49+02:00,,,,,3,,B3A,,,"Basic,Live"
