direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
arrival,FR 6963,RYR244L,Arrived,IsOperator,False,Ryanair,FR,RYR,SP-RZP,48C2AF,Boeing 737 MAX 8,,,,,,,,Kerkyra Island,CFU,LGKR,,,,,,,Europe/Athens,2025-05-04 19:10Z,2025-05-04 22:10+03:00,,,,,,,,,,,,Basic,,,,,,,,,,,2025-05-04 21:15Z,2025-05-04 23:15+02:00,2025-05-05 21:10Z,2025-05-05 23:10+02:00,,,,,,,,,,"Basic,Live"
departure,FR 2722,RYR552A,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RZK,48C2A9,Boeing 737 MAX 8,,,,,,,,,,,,,,,,,,2025-05-05 09:15Z,2025-05-05 11:15+02:00,2025-05-05 09:15Z,2025-05-05 11:15+02:00,,,2025-05-05 09:26Z,2025-05-05 11:26+02:00,,"20-22,24-27",,,07,"Basic,Live",Bari,BRI,LIBD,,,,,,,Europe/Rome,2025-05-05 11:10Z,2025-05-05 13:10+02:00,,,,,,,,,,,,Basic
departure,FR 2839,RYR25UG,Departed,IsOperator,False,Ryanair,FR,RYR,EI-IHM,4CADF7,Boeing 737 MAX 8,,,,,,,,,,,,,,,,,,2025-05-05 09:20Z,2025-05-05 11:20+02:00,2025-05-05 09:20Z,2025-05-05 11:20+02:00,,,2025-05-05 09:38Z,2025-05-05 11:38+02:00,,"20-22,24-27",,,07,"Basic,Live",Faro,FAO,LPFR,,,,,,,Europe/Lisbon,2025-05-05 13:20Z,2025-05-05 14:20+01:00,2025-05-05 13:24Z,2025-05-05 14:24+01:00,,,2025-05-05 13:23Z,2025-05-05 14:23+01:00,1,,,,28,"Basic,Live"
departure,FR 7115,RYR23QU,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RZH,48C2A7,Boeing 737 MAX 8,,,,,,,,,,,,,,,,,,2025-05-05 09:20Z,2025-05-05 11:20+02:00,2025-05-05 09:20Z,2025-05-05 11:20+02:00,,,2025-05-05 09:43Z,2025-05-05 11:43+02:00,,"20-22,24-27",,,07,"Basic,Live",Luqa,MLA,LMML,,,,,,,Europe/Malta,2025-05-05 12:00Z,2025-05-05 14:00+02:00,,,,,,,,,,,,Basic
departure,FR 3716,RYR93XJ,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RZP,48C2AF,Boeing 737 MAX 8,,,,,,,,,,,,,,,,,,2025-05-05 09:30Z,2025-05-05 11:30+02:00,2025-05-05 09:30Z,2025-05-05 11:30+02:00,,,2025-05-05 09:46Z,2025-05-05 11:46+02:00,,"20-22,24-27",,,07,"Basic,Live",Burgas,BOJ,LBBG,,,,,,,Europe/Sofia,2025-05-05 11:25Z,2025-05-05 14:25+03:00,,,,,,,,,,,,Basic
departure,FR 7933,,Departed,IsOperator,False,Ryanair,FR,RYR,,,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-05 09:30Z,2025-05-05 11:30+02:00,2025-05-05 09:30Z,2025-05-05 11:30+02:00,,,,,,"20-22,24-27",,,,"Basic,Live",Podgorica,TGD,LYPG,,,,,,,Europe/Podgorica,2025-05-05 11:10Z,2025-05-05 13:10+02:00,2025-05-05 11:10Z,2025-05-05 13:10+02:00,,,,,,,,B1,,"Basic,Live"
departure,W6 2093,WZZ903N,Departed,IsOperator,False,Wizz Air,W6,WZZ,9H-WNN,4D200E,Airbus A321 NEO,,,,,,,,,,,,,,,,,,2025-05-05 09:35Z,2025-05-05 11:35+02:00,2025-05-05 09:35Z,2025-05-05 11:35+02:00,,,2025-05-05 09:57Z,2025-05-05 11:57+02:00,,31,,,07,"Basic,Live",Abu Dhabi Island and Internal Islands City,AUH,OMAA,,,,,,,Asia/Dubai,2025-05-05 15:15Z,2025-05-05 19:15+04:00,,,,,,,,,,,,Basic
departure,KL 1324,KLM78B,Departed,IsOperator,False,KLM,KL,KLM,PH-NXT,486800,Embraer 195,,,,,,,,,,,,,,,,,,2025-05-05 09:50Z,2025-05-05 11:50+02:00,2025-05-05 09:50Z,2025-05-05 11:50+02:00,,,2025-05-05 11:12Z,2025-05-05 13:12+02:00,,4-5,,,,"Basic,Live",Amsterdam,AMS,EHAM,,,,,,,Europe/Amsterdam,2025-05-05 11:50Z,2025-05-05 13:50+02:00,2025-05-05 12:51Z,2025-05-05 14:51+02:00,,,2025-05-05 12:51Z,2025-05-05 14:51+02:00,2,,,13,06,"Basic,Live"
departure,AF 1879,AFR78PF,Departed,IsOperator,False,Air France,AF,AFR,F-HBLN,39856D,Embraer 190,,,,,,,,,,,,,,,,,,2025-05-05 10:00Z,2025-05-05 12:00+02:00,2025-05-05 10:00Z,2025-05-05 12:00+02:00,,,2025-05-05 10:21Z,2025-05-05 12:21+02:00,,4-5,,,07,"Basic,Live",Paris,CDG,LFPG,,,,,,,Europe/Paris,2025-05-05 12:20Z,2025-05-05 14:20+02:00,2025-05-05 12:11Z,2025-05-05 14:11+02:00,,,,,2G,,,,,"Basic,Live"
departure,AF 1879,AFR78PF,Departed,IsOperator,False,Air France,AF,AFR,F-HBLN,39856D,Embraer 190,,,,,,,,,,,,,,,,,,2025-05-05 10:00Z,2025-05-05 12:00+02:00,2025-05-05 10:00Z,2025-05-05 12:00+02:00,,,2025-05-05 10:21Z,2025-05-05 12:21+02:00,,4-5,,,07,"Basic,Live",Paris,CDG,LFPG,,,,,,,Europe/Paris,2025-05-05 12:20Z,2025-05-05 14:20+02:00,2025-05-05 12:11Z,2025-05-05 14:11+02:00,,,,,2G,,,,,"Basic,Live"
