direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
departure,W6 2033,WZZ4,Departed,IsOperator,False,Wizz Air,W6,WZZ,9H-WAG,4D241C,Airbus A320,,,,,,,,,,,,,,,,,,2025-05-19 11:05Z,2025-05-19 13:05+02:00,2025-05-19 11:05Z,2025-05-19 13:05+02:00,,,,,,32,,,,"Basic,Live",Oslo,OSL,ENGM,,,,,,,Europe/Oslo,2025-05-19 13:20Z,2025-05-19 15:20+02:00,2025-05-19 13:07Z,2025-05-19 15:07+02:00,,,,,,,,6,01R,"Basic,Live"
departure,LG 5742,LGL542K,Departed,IsOperator,False,Luxair,LG,LGL,LX-LQC,4D00D7,De Havilland Canada DHC-8-400 Dash 8Q,,,,,,,,,,,,,,,,,,2025-05-19 11:35Z,2025-05-19 13:35+02:00,2025-05-19 11:35Z,2025-05-19 13:35+02:00,,,2025-05-19 11:58Z,2025-05-19 13:58+02:00,,14-15,,,25,"Basic,Live",Luxembourg,LUX,ELLX,,,,,,,Europe/Luxembourg,2025-05-19 13:45Z,2025-05-19 15:45+02:00,2025-05-19 13:52Z,2025-05-19 15:52+02:00,,,2025-05-19 13:48Z,2025-05-19 15:48+02:00,A,,,T03,,"Basic,Live"
departure,FR 4462,RYR4462,Departed,IsOperator,False,Ryanair,FR,RYR,9H-QAQ,4D2237,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-19 11:40Z,2025-05-19 13:40+02:00,2025-05-19 11:40Z,2025-05-19 13:40+02:00,,,2025-05-19 11:45Z,2025-05-19 13:45+02:00,,21-27,,,25,"Basic,Live",Milan,MXP,LIMC,,,,,,,Europe/Rome,2025-05-19 13:35Z,2025-05-19 15:35+02:00,2025-05-19 13:09Z,2025-05-19 15:09+02:00,,,,,1,,,,,"Basic,Live"
departure,FR 2726,RYR57KA,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RZQ,48C2B9,Boeing 737 MAX 8,,,,,,,,,,,,,,,,,,2025-05-19 11:45Z,2025-05-19 13:45+02:00,2025-05-19 11:45Z,2025-05-19 13:45+02:00,,,2025-05-19 11:53Z,2025-05-19 13:53+02:00,,21-27,,,25,"Basic,Live",Catania,CTA,LICC,,,,,,,Europe/Rome,2025-05-19 14:15Z,2025-05-19 16:15+02:00,2025-05-19 14:12Z,2025-05-19 16:12+02:00,,,,,,,,5,,"Basic,Live"
departure,FR 3799,RYR3FC,Departed,IsOperator,False,Ryanair,FR,RYR,9H-QCH,4D2221,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-19 11:55Z,2025-05-19 13:55+02:00,2025-05-19 11:55Z,2025-05-19 13:55+02:00,,,2025-05-19 11:56Z,2025-05-19 13:56+02:00,,21-27,,,25,"Basic,Live",Bologna,BLQ,LIPE,,,,,,,Europe/Rome,2025-05-19 13:30Z,2025-05-19 15:30+02:00,2025-05-19 13:10Z,2025-05-19 15:10+02:00,,,,,,,,,,"Basic,Live"
departure,KL 1326,KLM44C,Departed,IsOperator,False,KLM,KL,KLM,PH-EZN,484C52,Embraer 190,,,,,,,,,,,,,,,,,,2025-05-19 12:00Z,2025-05-19 14:00+02:00,2025-05-19 12:00Z,2025-05-19 14:00+02:00,,,2025-05-19 12:18Z,2025-05-19 14:18+02:00,,1-3,,,25,"Basic,Live",Amsterdam,AMS,EHAM,,,,,,,Europe/Amsterdam,2025-05-19 14:00Z,2025-05-19 16:00+02:00,2025-05-19 13:48Z,2025-05-19 15:48+02:00,,,2025-05-19 13:48Z,2025-05-19 15:48+02:00,2,,,12,,"Basic,Live"
departure,D8 3563,NSZ3563,Departed,IsOperator,False,Norwegian Air Sweden,D8,NSZ,SE-RPD,4ACA04,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-19 12:00Z,2025-05-19 14:00+02:00,2025-05-19 12:00Z,2025-05-19 14:00+02:00,,,2025-05-19 12:01Z,2025-05-19 14:01+02:00,,36-38,,,25,"Basic,Live",Copenhagen,CPH,EKCH,,,,,,,Europe/Copenhagen,2025-05-19 13:30Z,2025-05-19 15:30+02:00,2025-05-19 13:21Z,2025-05-19 15:21+02:00,,,,,3,,A17,,,"Basic,Live"
departure,FR 8402,RYR66CN,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RKH,48C127,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-19 12:05Z,2025-05-19 14:05+02:00,2025-05-19 12:05Z,2025-05-19 14:05+02:00,,,2025-05-19 12:21Z,2025-05-19 14:21+02:00,,21-27,,,25,"Basic,Live",Tirana,TIA,LATI,,,,,,,Europe/Tirane,2025-05-19 13:55Z,2025-05-19 15:55+02:00,,,,,,,,,,,,Basic
departure,U2 2938,EZY86AD,Departed,IsOperator,False,easyJet,U2,EZY,G-EZPV,4071D7,Airbus A320,,,,,,,,,,,,,,,,,,2025-05-19 12:10Z,2025-05-19 14:10+02:00,2025-05-19 12:10Z,2025-05-19 14:10+02:00,,,2025-05-19 11:35Z,2025-05-19 13:35+02:00,,34,,,25,"Basic,Live",Bristol,BRS,EGGD,,,,,,,Europe/London,2025-05-19 14:55Z,2025-05-19 15:55+01:00,,,,,,,,,,,,Basic
departure,OS 598,AUA598,Departed,IsOperator,False,Austrian,OS,AUA,SE-MKI,4AB569,ATR 72,,,,,,,,,,,,,,,,,,2025-05-19 12:40Z,2025-05-19 14:40+02:00,2025-05-19 12:40Z,2025-05-19 14:40+02:00,,,2025-05-19 13:14Z,2025-05-19 15:14+02:00,,43-44,,,25,"Basic,Live",Vienna,VIE,LOWW,,,,,,,Europe/Vienna,2025-05-19 13:50Z,2025-05-19 15:50+02:00,2025-05-19 14:11Z,2025-05-19 16:11+02:00,,,,,3,,,01,,"Basic,Live"
departure,FR 5519,RYR66VA,Departed,IsOperator,False,Ryanair,FR,RYR,EI-IGI,4CADBB,Boeing 737 MAX 8,,,,,,,,,,,,,,,,,,2025-05-19 12:45Z,2025-05-19 14:45+02:00,2025-05-19 12:45Z,2025-05-19 14:45+02:00,,,2025-05-19 12:50Z,2025-05-19 14:50+02:00,,23-25,,,,"Basic,Live",Bristol,BRS,EGGD,,,,,,,Europe/London,2025-05-19 15:20Z,2025-05-19 16:20+01:00,2025-05-19 15:01Z,2025-05-19 16:01+01:00,,,,,,,,,,"Basic,Live"
departure,FR 3047,RYR911M,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RZF,48C2A5,Boeing 737 MAX 8,,,,,,,,,,,,,,,,,,2025-05-19 12:50Z,2025-05-19 14:50+02:00,2025-05-19 12:50Z,2025-05-19 14:50+02:00,,,2025-05-19 13:19Z,2025-05-19 15:19+02:00,,23-26,,,25,"Basic,Live",Porto,OPO,LPPR,,,,,,,Europe/Lisbon,2025-05-19 16:30Z,2025-05-19 17:30+01:00,2025-05-19 16:39Z,2025-05-19 17:39+01:00,,,,,1,,,,,"Basic,Live"
departure,FR 5428,RYR5428,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RKK,48C129,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-19 12:55Z,2025-05-19 14:55+02:00,2025-05-19 12:55Z,2025-05-19 14:55+02:00,,,2025-05-19 12:57Z,2025-05-19 14:57+02:00,,23-27,,,25,"Basic,Live",Riga,RIX,EVRA,,,,,,,Europe/Riga,2025-05-19 14:30Z,2025-05-19 17:30+03:00,2025-05-19 14:10Z,2025-05-19 17:10+03:00,,,,,E,,,,,"Basic,Live"
