direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
departure,E4 1703,,Departed,IsOperator,False,Enter Air,E4,ENT,,,,,,,,,,,,,,,,,,,,,2025-05-18 07:40Z,2025-05-18 09:40+02:00,2025-05-18 07:40Z,2025-05-18 09:40+02:00,,,,,C,201-203,36,,,"Basic,Live",Catania,CTA,LICC,,,,,,,Europe/Rome,2025-05-18 10:25Z,2025-05-18 12:25+02:00,2025-05-18 10:19Z,2025-05-18 12:19+02:00,,,,,,,,2,,"Basic,Live"
departure,LX 1343,SWR462F,Departed,IsOperator,False,SWISS,LX,SWR,HB-AZG,4B0290,Embraer 190,,,,,,,,,,,,,,,,,,2025-05-18 07:45Z,2025-05-18 09:45+02:00,2025-05-18 07:45Z,2025-05-18 09:45+02:00,,,2025-05-18 08:05Z,2025-05-18 10:05+02:00,C,221-230,32,,29,"Basic,Live",Zurich,ZRH,LSZH,,,,,,,Europe/Zurich,2025-05-18 09:45Z,2025-05-18 11:45+02:00,,,,,,,,,,,,Basic
departure,RR 3101,RYS3101,Departed,IsOperator,False,Buzz (Ryanair Sun),RR,RYS,SP-RKV,48C138,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-18 07:50Z,2025-05-18 09:50+02:00,2025-05-18 07:50Z,2025-05-18 09:50+02:00,,,2025-05-18 08:13Z,2025-05-18 10:13+02:00,B,122-124,38,,29,"Basic,Live",Zakynthos Island,ZTH,LGZA,,,,,,,Europe/Athens,,,,,,,,,,,,,,
departure,LY 5102,ELY5102,Departed,IsOperator,False,El Al,LY,ELY,4X-EKK,738059,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-18 07:55Z,2025-05-18 09:55+02:00,2025-05-18 07:55Z,2025-05-18 09:55+02:00,,,2025-05-18 08:19Z,2025-05-18 10:19+02:00,C,205-210,12N,,29,"Basic,Live",Tel Aviv Yafo,TLV,LLBG,,,,,,,Asia/Jerusalem,2025-05-18 11:35Z,2025-05-18 14:35+03:00,2025-05-18 11:35Z,2025-05-18 14:35+03:00,,,2025-05-18 11:35Z,2025-05-18 14:35+03:00,3,,,,30,"Basic,Live"
departure,W6 1475,WZZ9AR,Departed,IsOperator,False,Wizz Air,W6,WZZ,9H-WAF,4D241A,Airbus A321 NEO,,,,,,,,,,,,,,,,,,2025-05-18 07:55Z,2025-05-18 09:55+02:00,2025-05-18 07:55Z,2025-05-18 09:55+02:00,,,2025-05-18 08:11Z,2025-05-18 10:11+02:00,A,108-118,40,,29,"Basic,Live",Barcelona,BCN,LEBL,,,,,,,Europe/Madrid,2025-05-18 11:00Z,2025-05-18 13:00+02:00,2025-05-18 10:54Z,2025-05-18 12:54+02:00,,,2025-05-18 10:51Z,2025-05-18 12:51+02:00,2,,,,25R,"Basic,Live"
departure,E4 7087,ENT7087,Departed,IsOperator,False,Enter Air,E4,ENT,SP-ESL,48922B,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-18 07:55Z,2025-05-18 09:55+02:00,2025-05-18 07:55Z,2025-05-18 09:55+02:00,,,2025-05-18 08:21Z,2025-05-18 10:21+02:00,B,125-128,3N,,29,"Basic,Live",Bodrum,BJV,LTFE,,,,,,,Europe/Istanbul,2025-05-18 10:35Z,2025-05-18 13:35+03:00,2025-05-18 10:45Z,2025-05-18 13:45+03:00,,,,,,,,01,,"Basic,Live"
departure,W6 1455,WZZ4SW,Departed,IsOperator,False,Wizz Air,W6,WZZ,HA-LVP,471F3D,Airbus A321 NEO,,,,,,,,,,,,,,,,,,2025-05-18 08:00Z,2025-05-18 10:00+02:00,2025-05-18 08:00Z,2025-05-18 10:00+02:00,,,2025-05-18 08:15Z,2025-05-18 10:15+02:00,A,108-118,42,,29,"Basic,Live",Bilbao,BIO,LEBB,,,,,,,Europe/Madrid,2025-05-18 11:20Z,2025-05-18 13:20+02:00,2025-05-18 11:16Z,2025-05-18 13:16+02:00,,,,,1,,,,,"Basic,Live"
departure,FH 752,FHY752,Departed,IsOperator,False,Freebird,FH,FHY,TC-FHL,4B990C,Airbus A320 NEO,,,,,,,,,,,,,,,,,,2025-05-18 08:05Z,2025-05-18 10:05+02:00,2025-05-18 08:05Z,2025-05-18 10:05+02:00,,,2025-05-18 08:27Z,2025-05-18 10:27+02:00,B,141-143,10N,,29,"Basic,Live",Antalya,AYT,LTAI,,,,,,,Europe/Istanbul,,,,,,,,,,,,,,
departure,SK 752,SAS752,Departed,IsOperator,False,SAS,SK,SAS,EI-FPT,4CACC8,Bombardier CRJ900,,,,,,,,,,,,,,,,,,2025-05-18 08:15Z,2025-05-18 10:15+02:00,2025-05-18 08:15Z,2025-05-18 10:15+02:00,,,,,D,231-233,25,,,"Basic,Live",Copenhagen,CPH,EKCH,,,,,,,Europe/Copenhagen,2025-05-18 09:35Z,2025-05-18 11:35+02:00,2025-05-18 09:42Z,2025-05-18 11:42+02:00,,,,,3,,B3A,,,"Basic,Live"
departure,TK 1266,THY4KJ,Departed,IsOperator,False,Turkish,TK,THY,TC-LPN,4BB20E,Airbus A321 NEO,,,,,,,,,,,,,,,,,,2025-05-18 08:25Z,2025-05-18 10:25+02:00,2025-05-18 08:25Z,2025-05-18 10:25+02:00,,,2025-05-18 08:39Z,2025-05-18 10:39+02:00,D,235-240,16N,,29,"Basic,Live",Istanbul,IST,LTFM,,,,,,,Europe/Istanbul,2025-05-18 11:10Z,2025-05-18 14:10+03:00,2025-05-18 10:40Z,2025-05-18 13:40+03:00,,,,,,,,18B,,"Basic,Live"
