direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
departure,LX 1349,SWR7PZ,Departed,IsOperator,False,SWISS,LX,SWR,HB-JVM,4B19F2,Embraer 190,,,,,,,,,,,,,,,,,,2025-05-06 12:55Z,2025-05-06 14:55+02:00,2025-05-06 12:55Z,2025-05-06 14:55+02:00,,,2025-05-06 14:29Z,2025-05-06 16:29+02:00,C,221-230,32,,29,"Basic,Live",Zurich,ZRH,LSZH,,,,,,,Europe/Zurich,2025-05-06 14:55Z,2025-05-06 16:55+02:00,2025-05-06 15:55Z,2025-05-06 17:55+02:00,,,,,,,,,,"Basic,Live"
departure,SK 2762,SAS2762,Departed,IsOperator,False,SAS,SK,SAS,EI-FPW,4CAF94,Canadair CRJ 900NG,,,,,,,,,,,,,,,,,,2025-05-06 13:00Z,2025-05-06 15:00+02:00,2025-05-06 13:00Z,2025-05-06 15:00+02:00,,,2025-05-06 13:11Z,2025-05-06 15:11+02:00,D,231-233,31,,29,"Basic,Live",Copenhagen,CPH,EKCH,,,,,,,Europe/Copenhagen,2025-05-06 14:20Z,2025-05-06 16:20+02:00,2025-05-06 14:23Z,2025-05-06 16:23+02:00,,,,,3,,B3A,,,"Basic,Live"
departure,LO 155,,Canceled,IsOperator,False,LOT - Polish,LO,LOT,,,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-06 13:00Z,2025-05-06 15:00+02:00,2025-05-06 13:00Z,2025-05-06 15:00+02:00,,,,,E-D,241-280,,,,"Basic,Live",Tel Aviv Yafo,TLV,LLBG,,,,,,,Asia/Jerusalem,2025-05-06 16:45Z,2025-05-06 19:45+03:00,,,,,,,3,,,,,Basic
departure,LO 3919,LOT3919,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LVB,48AF01,Boeing 737,,,,,,,,,,,,,,,,,,2025-05-06 13:05Z,2025-05-06 15:05+02:00,2025-05-06 13:05Z,2025-05-06 15:05+02:00,,,2025-05-06 13:30Z,2025-05-06 15:30+02:00,E-D,241-280,36,,29,"Basic,Live",Kraków,KRK,EPKK,,,,,,,Europe/Warsaw,,,,,,,,,,,,,,
departure,LO 787,LOT7MN,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LNH,48ADA7,Embraer 195,,,,,,,,,,,,,,,,,,2025-05-06 13:05Z,2025-05-06 15:05+02:00,2025-05-06 13:05Z,2025-05-06 15:05+02:00,,,2025-05-06 13:14Z,2025-05-06 15:14+02:00,E-D,241-280,43,,29,"Basic,Live",Tallinn,TLL,EETN,,,,,,,Europe/Tallinn,2025-05-06 14:45Z,2025-05-06 17:45+03:00,,,,,,,,,,,,Basic
departure,LO 3807,,Departed,IsOperator,False,LOT - Polish,LO,LOT,,,Embraer 170,,,,,,,,,,,,,,,,,,2025-05-06 13:10Z,2025-05-06 15:10+02:00,2025-05-06 13:10Z,2025-05-06 15:10+02:00,,,,,E-D,241-280,37,,,"Basic,Live",Rzeszów,RZE,EPRZ,,,,,,,Europe/Warsaw,2025-05-06 14:05Z,2025-05-06 16:05+02:00,,,,,,,,,,,,Basic
departure,EK 180,UAE180,Departed,IsOperator,False,Emirates,EK,UAE,A6-ENW,896319,Boeing 777,,,,,,,,,,,,,,,,,,2025-05-06 13:10Z,2025-05-06 15:10+02:00,2025-05-06 13:10Z,2025-05-06 15:10+02:00,,,2025-05-06 13:32Z,2025-05-06 15:32+02:00,B,129-135,23N,,29,"Basic,Live",Dubai,DXB,OMDB,,,,,,,Asia/Dubai,2025-05-06 18:55Z,2025-05-06 22:55+04:00,,,,,,,3,,,,,Basic
departure,OS 624,AUA624,Departed,IsOperator,False,Austrian,OS,AUA,OE-LWM,440829,Embraer 195,,,,,,,,,,,,,,,,,,2025-05-06 13:00Z,2025-05-06 15:00+02:00,2025-05-06 13:15Z,2025-05-06 15:15+02:00,,,2025-05-06 13:28Z,2025-05-06 15:28+02:00,C,221-230,30,,29,"Basic,Live",Vienna,VIE,LOWW,,,,,,,Europe/Vienna,2025-05-06 14:15Z,2025-05-06 16:15+02:00,2025-05-06 14:32Z,2025-05-06 16:32+02:00,,,,,3,,,05,,"Basic,Live"
departure,LO 75,LOT75,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LRB,48AE01,Boeing 787-8,,,,,,,,,,,,,,,,,,2025-05-06 13:15Z,2025-05-06 15:15+02:00,2025-05-06 13:15Z,2025-05-06 15:15+02:00,,,2025-05-06 14:00Z,2025-05-06 16:00+02:00,E-D,241-280,13N,,33,"Basic,Live",Mumbai,BOM,VABB,,,,,,,Asia/Kolkata,2025-05-06 21:25Z,2025-05-07 02:55+05:30,,,,,,,2,,,,,Basic
departure,LO 125,LOT125,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LVT,48AF12,Boeing 737 MAX 8,,,,,,,,,,,,,,,,,,2025-05-06 13:20Z,2025-05-06 15:20+02:00,2025-05-06 13:20Z,2025-05-06 15:20+02:00,,,2025-05-06 13:39Z,2025-05-06 15:39+02:00,E-D,241-280,8N,,,"Basic,Live",Riyadh,RUH,OERK,,,,,,,Asia/Riyadh,2025-05-06 19:10Z,2025-05-06 22:10+03:00,,,,,,,1,,,,,Basic
