direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
departure,NE 7613,NMA7613,Departed,IsOperator,False,Nesma Airlines,NE,NMA,SU-NMR,01025A,Airbus A320,,,,,,,,,,,,,,,,,,2025-05-04 21:20Z,2025-05-04 23:20+02:00,2025-05-04 21:20Z,2025-05-04 23:20+02:00,,,2025-05-04 21:20Z,2025-05-04 23:20+02:00,,,,,27,"Basic,Live",Unknown,,,,,,,,,,,,,,,,,,,,,,,
arrival,LO 3879,LOT87M,Arrived,IsOperator,False,LOT - Polish,LO,LOT,SP-LII,48AD08,Embraer 175,,,,,,,,Warsaw,WAW,EPWA,,,,,,,Europe/Warsaw,2025-05-04 20:45Z,2025-05-04 22:45+02:00,2025-05-04 20:45Z,2025-05-04 22:45+02:00,,,,,E-D,241-280,31,,,"Basic,Live",,,,,,,,,,,2025-05-04 21:35Z,2025-05-04 23:35+02:00,2025-05-04 21:43Z,2025-05-04 23:43+02:00,,,2025-05-04 21:43Z,2025-05-04 23:43+02:00,C,,,,27,"Basic,Live"
arrival,EN 8762,DLA9WY,Approaching,IsOperator,False,Air Dolomiti,EN,DLA,I-JENK,3007F8,Embraer 190,,,,,,,,Frankfurt-am-Main,FRA,EDDF,,,,,,,Europe/Berlin,2025-05-04 19:10Z,2025-05-04 21:10+02:00,2025-05-04 20:20Z,2025-05-04 22:20+02:00,,,2025-05-04 20:44Z,2025-05-04 22:44+02:00,1,259-335,B5,,,"Basic,Live",,,,,,,,,,,2025-05-04 20:45Z,2025-05-04 22:45+02:00,2025-05-04 21:47Z,2025-05-04 23:47+02:00,,,,,,,,,27,"Basic,Live"
arrival,LO 6166,LOT6166,Arrived,IsOperator,False,LOT - Polish Airlines,LO,LOT,SP-LVO,48AF0E,Boeing 737 MAX 8,,,,,,,,Heraklion,HER,LGIR,,,,,,,Europe/Athens,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-04 22:20Z,2025-05-05 00:20+02:00,2025-05-04 22:20Z,2025-05-05 00:20+02:00,,,2025-05-04 22:20Z,2025-05-05 00:20+02:00,,,,,27,"Basic,Live"
arrival,E4 59CD,ENT7140,Arrived,IsOperator,False,Enter Air,E4,ENT,SP-EXI,4892C8,Boeing 737 MAX 8,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-04 21:39Z,2025-05-04 23:39+02:00,2025-05-04 22:56Z,2025-05-05 00:56+02:00,,,2025-05-04 22:56Z,2025-05-05 00:56+02:00,,,,,27,"Basic,Live"
arrival,RR 973,RYS973,Arrived,IsOperator,False,Buzz (Ryanair Sun),RR,RYS,SP-RNK,48C1A9,Boeing 737-800,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-04 22:59Z,2025-05-05 00:59+02:00,2025-05-04 22:59Z,2025-05-05 00:59+02:00,,,2025-05-04 22:59Z,2025-05-05 00:59+02:00,,,,,27,"Basic,Live"
arrival,W6 1006,WZZ155T,Approaching,IsOperator,False,Wizz Air,W6,WZZ,9H-WBO,4D247A,Airbus A320,,,,,,,,London,LTN,EGGW,,,,,,,Europe/London,2025-05-04 20:55Z,2025-05-04 21:55+01:00,2025-05-04 20:55Z,2025-05-04 21:55+01:00,,,2025-05-04 21:14Z,2025-05-04 22:14+01:00,,12-26,,,08,"Basic,Live",,,,,,,,,,,2025-05-04 23:15Z,2025-05-05 01:15+02:00,2025-05-04 23:03Z,2025-05-05 01:03+02:00,,,,,A,,,,,"Basic,Live"
arrival,W6 1076,WZZ5WQ,Arrived,IsOperator,False,Wizz Air,W6,WZZ,9H-WDR,4D24AF,Airbus A321 NEO,,,,,,,,Alicante,ALC,LEAL,,,,,,,Europe/Madrid,2025-05-04 20:30Z,2025-05-04 22:30+02:00,2025-05-04 20:40Z,2025-05-04 22:40+02:00,,,,,N,116-117,C45,,,"Basic,Live",,,,,,,,,,,2025-05-04 23:35Z,2025-05-05 01:35+02:00,2025-05-04 23:35Z,2025-05-05 01:35+02:00,,,2025-05-04 23:35Z,2025-05-05 01:35+02:00,A,,,,27,"Basic,Live"
arrival,E4 4080,ENT4120,Approaching,IsOperator,False,Enter Air,E4,ENT,SP-ENW,4891B4,Boeing 737-800,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-05 02:06Z,2025-05-05 04:06+02:00,2025-05-05 02:42Z,2025-05-05 04:42+02:00,,,,,,,,,27,"Basic,Live"
arrival,SEU 7832,SEU7832,Arrived,IsOperator,False,SEU,,,LY-WSA,503C48,Airbus A321,,,,,,,,Marsa Alam,RMF,HEMA,,,,,,,Africa/Cairo,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-05 03:49Z,2025-05-05 05:49+02:00,2025-05-05 03:49Z,2025-05-05 05:49+02:00,,,2025-05-05 03:49Z,2025-05-05 05:49+02:00,,,,,27,"Basic,Live"
